epoch,year,population,food,bushes,water,avg_generation,max_generation,avg_memory,avg_speed,avg_vision,avg_age,avg_hunger,avg_thirst,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
7322,367.20,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7323,367.25,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7324,367.30,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7325,367.35,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7326,367.40,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7327,367.45,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7328,367.50,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7329,367.55,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7330,367.60,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7331,367.65,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7332,367.70,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7333,367.75,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7334,367.80,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7335,367.85,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7336,367.90,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7337,367.95,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7338,368.00,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7339,368.05,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7340,368.10,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7341,368.15,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7342,368.20,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7343,368.25,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7344,368.30,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7345,368.35,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7346,368.40,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7347,368.45,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7348,368.50,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7349,368.55,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7350,368.60,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7351,368.65,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7352,368.70,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7353,368.75,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7354,368.80,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7355,368.85,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7356,368.90,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7357,368.95,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7358,369.00,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7359,369.05,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7360,369.10,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7361,369.15,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7362,369.20,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7363,369.25,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7364,369.30,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7365,369.35,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7366,369.40,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7367,369.45,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7368,369.50,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7369,369.56,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7370,369.61,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7371,369.66,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7372,369.71,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7373,369.76,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7374,369.81,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7375,369.86,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7376,369.91,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7377,369.96,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7378,370.01,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7379,370.06,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7380,370.11,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7381,370.16,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7382,370.21,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7383,370.26,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7384,370.31,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7385,370.36,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7386,370.41,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7387,370.46,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7388,370.51,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7389,370.56,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7390,370.61,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7391,370.66,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7392,370.71,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7393,370.76,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7394,370.81,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7395,370.86,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7396,370.91,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7397,370.96,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7398,371.01,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7399,371.06,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7400,371.11,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7401,371.16,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7402,371.21,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7403,371.26,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7404,371.31,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7405,371.36,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7406,371.41,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7407,371.46,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7408,371.51,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7409,371.56,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7410,371.61,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7411,371.66,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7412,371.71,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7413,371.76,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7414,371.81,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7415,371.86,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7416,371.91,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7417,371.96,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7418,372.01,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7419,372.06,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7420,372.11,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7421,372.16,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7422,372.21,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7423,372.26,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7424,372.31,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7425,372.36,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7426,372.41,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7427,372.46,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7428,372.51,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7429,372.56,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7430,372.61,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7431,372.66,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7432,372.71,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7433,372.76,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7434,372.81,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7435,372.86,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7436,372.91,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7437,372.96,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7438,373.01,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7439,373.06,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7440,373.11,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7441,373.16,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7442,373.21,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7443,373.26,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7444,373.31,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7445,373.36,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7446,373.41,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7447,373.46,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7448,373.51,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7449,373.56,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7450,373.61,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7451,373.66,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7452,373.71,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7453,373.76,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7454,373.81,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7455,373.86,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7456,373.91,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7457,373.96,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7458,374.01,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7459,374.06,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7460,374.11,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7461,374.16,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7462,374.21,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7463,374.26,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7464,374.31,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7465,374.36,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7466,374.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7467,374.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7468,374.52,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7469,374.57,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7470,374.62,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7471,374.67,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7472,374.72,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7473,374.77,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7474,374.82,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7475,374.87,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7476,374.92,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7477,374.97,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7478,375.02,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7479,375.07,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7480,375.12,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7481,375.17,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7482,375.22,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7483,375.27,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7484,375.32,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7485,375.37,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7486,375.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7487,375.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7488,375.52,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7489,375.57,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7490,375.62,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7491,375.67,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7492,375.72,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7493,375.77,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7494,375.82,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7495,375.87,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7496,375.92,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7497,375.97,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7498,376.02,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7499,376.07,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7500,376.12,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7501,376.17,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7502,376.22,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7503,376.27,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7504,376.32,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7505,376.37,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7506,376.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7507,376.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7508,376.52,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7509,376.57,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7510,376.62,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7511,376.67,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7512,376.72,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7513,376.77,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7514,376.82,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7515,376.87,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7516,376.92,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7517,376.97,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7518,377.02,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7519,377.07,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7520,377.12,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7521,377.17,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7522,377.22,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7523,377.27,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7524,377.32,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7525,377.37,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7526,377.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7527,377.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7528,377.52,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7529,377.57,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7530,377.62,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7531,377.67,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7532,377.72,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7533,377.77,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
7534,377.82,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
